Text,class
energetika nazir sal vətəndaş qəbul edi ətraflı min o en re i sal re mor energetika min vətəndaş xəbər,1
karbohidrogen resurs ilə zəngin azərbaycan gələcək yaşıl ixracatçı çevril,2
energetika nazir Pərviz şah müsahibə ver,1
energetika nazirlik kollegiya iclas keçiril ətraflı boa at min o en re mor energetika min xəbər boa,1
dövlət qulluqçu etik davranış qayda mövzu keçiril ətraflı energetika min,1
beynəlxalq maliyyə korporasiya ilə əməkdaşlıq inkişaf nəzər keçiril ətraflı de o internat re re mor i energetika min,1
energetika şirkət ilə görüş keçiril ətraflı at min re mor xəbər,1
pa i i infrastruktur üzrə direktor xanım ha ilə planlaşdırıl bərpa layihə və en,1
may də energetika nazir Pərviz şah sal şəhər sal və neft rayon olan vətəndaş qəbul qəbul saat da sal rayon Heydər Əliyev mərkəzi başla ətraflı energetika vətəndaş,1
aprel respublika gündəlik min barrel xam neft hasil olun ətraflı,1
azərbaycan elektrik istehsal art ətraflı energetika hesabat xəbər,1
pa bu ilin ayı operativ məlumat əsasən ötən ilin eyni dövr ilə müqayisə ölkə elektrik enerji i,1
pa yanvar ay ötən ilin eyni dövr nisbətən su da daxil olma bərpa olun mənbə,1
i hesabat görə bərpa üzrə bu il dünya rekord artım gözlənil bu mövzu sual cavablandır b şöbə müdir müavin cəbr Əliyev bu istiqamət ölkə də həyat keçiril tədbir danış iş,2
ilin ayı ərzində milyon ton neft hasil edil ətraflı dur o milli ton o o re mor energetika min hesabat xəbər,1
pa yanvar ay ötən ilin eyni dövr nisbətən qazi faiz çox ol ixrac faiz,2
pa bu ilin ayı operativ məlumat əsasən hasil edil neft ton ixrac edil ötən,1
azərbaycan energetika nazir b energetika və infrastruktur nazir ilə görüş ətraflı az en min min o en and i re mor,1
ab yaşıl üzrə yeni əməkdaşlıq təklif müzakirə edil ətraflı on di i ab re mor,1
energetika nazirlik ulu öndər ana olma ildönümü qeyd olun ətraflı an o at min o en re mor hey ümummilli hey,1
müasir azərbaycan yeni inkişaf tarixi müəllif rəhbər görkəmli siyasi xadim ümummilli lider Heydər əlik ana olma ildönümü ilə əlaqədar ulu öndər dərin sevgi hörmət və ehtiram hissi ilə yad edi,2
azərbaycan üç yaşıl üzrə də yeni təchizat mənbə ol bil,2
az,1
energetika nazir azərbaycan enerji təchizat div təbii yanaşı yaşıl mənbə kimi də töhfə ver bil ətraflı energetika min en sus,1
pa ümumdünya kommunal xidmət konqres azərbaycan enerji təchizat div təbii qazla yanaşı,1
pa ümumdünya kommunal xidmət konqres dünya enerji təhlükəsizlik gücləndir və yaşıl,1
bak neft faşizm üzərində qələbə qazanılma əsas amil biri ol müharibə zaman sərf edilə neft faiz çoxu benzin faiz motor yağla isə faiz azərbaycan pak düş,2
b azərbaycan yaşıl enerji sahə yeni investisiya layihə iştirak maraqlı ətraflı re mor energetika min de util,1
pa b sənaye və qabaqcıl nazir ab milli neft şirkət idarəedici direktor şir,1
energetika nazir ümumdünya kommunal xidmət konqres iştirak ətraflı,1
energetika nazirlik ulu öndər ana olma ildönümü münasibətilə ağac aksiya keçir ətraflı re mor,1
energetika nazir növbəti vətəndaş qəbul sal keçiril ətraflı re o o min o en b i sal re mor energetika vətəndaş xəbər,1
pa bolqar baş nazir kiri ilə görüş azərbaycan bolqar ara cənub çərçivə əm,1
energetika nazir Pərviz şah bolqar kiri ilə görüş ətraflı en min pa kiri re mor energetika min sofi,1
azərbaycan etibarlı enerji təchizat,2
cari ilin ilk dörd ayı milyard kubmetr azərbaycan qazı tədarük edil,1
ilin son kimi qaz tədarük milyard kubmetr çox olacaq gözlənil,1
tap milyard kubmetr qaz nəql olun,1
pa komissiya enerji məsələ üzrə baş direktorluq en rəhbər xanım ilə gör,1
rumın energetika nazir ilə yaşıl enerji sahə əməkdaşlıq məsələ müzakirə edil ətraflı re mor energetika min rumın roman,1
azərbaycan energetika nazir ilin son kimi qaz tədarük milyard kubmetr çox olacaq gözlənil ətraflı re mor min sofi min xəbər,1
pa dayanıqlı enerji təchizat enerji div və yaşıl balanslaşdırılmış vəhdət ilə,1
pa rumın energetika nazir ilə xəzər nəhəng külək hesab istehsal edilə yaşıl enerji,1
pa ilin son kimi qaz tədarük milyard kubmetr çox olacaq gözlənil cənub en,1
energetika nazir bolqar səfər edi ətraflı min o en pa bul re mor sofi min,1
az biz yaxın gələcək əlavə qazın gələcək gözlə on görə də tapın layihə fərqli ol on imkan genişlən,1
may beynəlxalq günəş günü il təsis edilə günəş günü qeyd edilmə məqsəd ekoloji cəhət daha təmiz resurs hesab olun günəş istifadə təşviq bu enerji istifadə diqqət artma da il təsadüf edi,1
on bir ayı su müqəddəs ramazan bayram münasibətilə xalqı və bütün dünya azərbaycanlı təbrik edi,2
azərbaycan zəlzələ ol az öncə yer belə tərpən biz qal qəşəng,0
sənə bir sual ver hə de sənə manat borclu qalac yox de sən mən manat vermə olacaq yaxşı mən manat borc ver bil mən,1
o döyüş sağ qayıtma çox xoşbəxt sevin ana bir neçə müddət öncə bu gün isə yox idi nə sevinc nə xoşbəxtlik nə də o heç olma kimi heç sevinmə kimi heç yaşama kimi sakit səssiz bax bu qəribə dünya ana mən,0
savadlı söz bu yazıq soxma öz ayrı savad tələb edi,1
sev qədər yaxşı nifrət et qədər pis çünki mən,1
bu gün mən icazə ver aşı bütün hüdudla buyur əziz aş at blok mən,1
səfa mən evlən xeyirli nə olsun boşan mən,1
ana video bax son de ki öz evlən imkan ver camaat xoşbəxt olsun mən hə,0
sən sev əla mən bir az da bazar baxım gəl mən,1
hə şey uçur bu külək sən də mən yanıma ata bil kaş qəşəng,2
küçə gələn fişəng səslə səksəndir bu gün ana divar şəkil bax o bund daha qorxulu səslə eşit düşün ha gur səs eşit o xatırla bir ömür ana mandal,0
biz bil ha itir yol mən çat yer sən başqası ilə otur mən,0
qara təbrik edi gün olsun sən də ata ev ər ev qrup düş qəşəng mən,2
nikah qeyd alınma üç dövlət rüsum isə manat manat qaldırıl vaxtında evlən az qabaq idi qəşəng,0
hal bəzən getmə ehtiyac yox mən göz sən hə zaman balqabaq mən,2
yaşlı qızın zorlan dünya ədalət gözlə öz hə al gün başla hə gecə sabah düzəl deyə yuxu milyon dəfə yanıl milyon dəfə üzül və ən pis yenə hə gecəgündüz ümid öl lənət gəl dünya mən,0
yağış damla insan hərəm bir yağış damla kimi əslində bəziləri kimi başına düş bəziləri ayaq kim baş üstündə ev apar kim küçə orta palçıq ata mən,1
əgər bir bəy öz xanım ilə şahzadə kimi davran demə on bir kraliça böyüt və mövzu kimi şahzadə kimi dilənçi doğulma deyil mövzu münasibət mən,1
sən üç heç zaman pis bir şey diləmə sən zatən həyat gir hə gözəl şey öz əllə məhv elə məhv demi yaxşı narahat olma narahat demi hava soyu əy qalın et soyuq demi sonuncu söz çıx ağlı ağıl demi mən,0
gursəs deyil amma anlaşılan alış sənsiz olmaz mən,0
mən maraqlı göz açılma oyan gün başlama kimi fikir və ən əsas on niyə qulaq as mən,0
öz öz mühakimə et ən çətin bud öz mühakimə etmə başqa mühakimə etmə qat çətin öz ədalətlə mühakimə bil deməli həqiqətən adam balaca şahzadə,1
ip alan görə tarif şura qazın qiymət qaldır olan and işlə ol mən,0
gecə saat di sən indi mən söy yatacaq vaxt başla Səhər oyan yenidən sev qədər gecə xeyrə qal mən,0
nur sərinlən deyil amma ürək sıxıntı dünən bu gün axtar sən darıx mən,2
el seyid deyil amma bir əl dal bir əl qabaq mən,2
tin uşaq deyil amma kip bax qaş kül ol hamısı baş sən olsun sən olsun mən,2
Flora kərim deyil amma yer üz bir it var gəl tap qapa mən mən,2
Ey ya deyil amma yuxu gəlmə üç tək sən fikirləş yat əziz mən,2
bir xanım yazı ki səfa bəy siz dünənki video ana göstər de ki sən gicə baş qoşma evlənmə lazım bur həmin xanım ana səslən mən gic deyil mən,2
gecələ daha bəyaz olmaya yeri cənnət olsun səyyad əl,0
yeni qayda görə kinoteatr yalnız ailəvi gələn şəxs yanaşı otur bil heç olmaz biz də avtobus yan hətta ağız otur üzülmə qəşəng mən,0
əfəndi yarın Müzəffər ordu ilə gün haqq olan geri qaytar yaşa azərbaycan əsgəri as bayraq əfəndi sentyabr müzəffər hərə şəhid,2
teatr və kinoteatr açılma elə böyük sevinc gətirmə əslində ətraf nə oyun nə çox rol gir adam nə çoxüzlü adam gör mən,1
oktyabr dən teatr və kinoteatr fəaliyyət bərpa edil gün olsun ana gəl biz teatr çıxar ata da hansı film bax öz adı danış qəşəng mən,2
vaxtında evlən sabah uşaq kim duru məktəb apar deyə mübahisə edi qəşəng,2
ilk tədris günü ata xeyir alma şəhid balala bütün azərbaycan dua siz yeni tədris ilin mübarək olsun,0
bağışlama biz Üzeyir bəy,0
milli musiqi günü mübarək,2
video biri de ki həzrət Əli de ki bir kişi qızıl haram bir kişi qızılı on yoldaş bir nəfər də şərh yazı ki yanında ol hə mən,1
üzül sən olan sonra haqlı olma heç bir məna qal haqlı deyil xoşbəxt olma çalış bəlkə də elə xoşbəxtlik haqlı olma bəlkə də elə ən xoşbəxt adam haçan haqlı çıxma əl üz mən həm də haqlı,2
səki qız bal i kəşf düş mən,2
vaksin kimi sevgili sənsiz yaşama mümkün kimi görsən amma mümkün mən,2
Qismət olma biz də bir dəfə istək amma təbii ki əsas dəfə xanım mən,2
mən hamam olan niyə başqa b edi bir mən elə görüm bir mən elə görüm kim mən mən bu,2
sentyabr dən qız ev elçilik üç gələn oğlan ev pasport göstərmə mən,0
bu qədər adam evlən bəlkə doğrudan pis bir şey deyil evlilik yoxsa elə deyil mən,1
biz münasibət ilə bar kimi idi illərlə birlikdə yürü əziyyət çək son hansı xala uşaq qismət ol mən,0
ürək deyil ayaqla yaralı biz sevgi bir yer sonra qırıl qal qal yer mən,0
hə kəs dava amma önəmli olan bu davala haqlı çıxma deyil xoşbəxt çıxma mən,1
türki biz qardaş deyil elə öz sevinc sevinc acı acı acın,2
pa belə gəl sən qal qəşəng mən,2
siz elə zəng yaraş mən,1
yeni ailə qura cütlük xoşbəxt olun demə istək de də xoşbəxt olun ürək dərinlik isə yazıq gəlir ürək ağrı bu günlə asan xidmət yol düşür yeniyetmə uşaq gör nigah gələn məktəbi bitir dünya gəzin mebel dükan deyil,2
bu gün magistr qəbul alan hə bir kəs baş sağ olsun mən,2
bəhanə azal təzyiq çoxal hava sıxlaş ev gərginlik beyin sual kaset qız şəkil oğlan ana narahat ata əsəbi hamısı bir məqsəd toyla icazə veril sən nə gözlə mən,0
bütün azərbaycan qadın xoşbəxt olma layiq istək dam gəlin olsun istək əl kişi sadəcə birinci bir az çətin ikinci onda da çətin mən,2
biri itirmə istək on ürəkdən sev heç kimi sevmə qədər sev inan özbaşına rədd ol gedəcək mən,0
iş görən sonra sifon çəkin yazı tualet yığışdırıl gün ölkə düzəl mən,2
beynəlxalq uşaq günü münasibətilə sən də təbrik edi qəşəng nə də olma hələ də papa mama ilə yaşa mən,2
o ev maşın iş nə var pasport Şirin çay gəl mən,2
gün olsun bəxt də açıl,2
iyun məscid açıl ibadət əhli göz aydın,2
hə şey bir kənar mən maraqlı bu dəniz mal istifadə veril açıl bağlan bu məncə sonuncu bu dəfə də aç bağla küsü gedəcək,1
gələn il öz ağlamalı bir şeir deyə sakit olun daha mən,1
yüksək səslə kab səs eş və getdikcə səs sənə yaxınlaş bu iki variant var ya indicə çox xoşbəxt olacaq ya da heç olmaya kimi bədbəxt mən,1
sən bilmə qədər şey var ki nə misal üç şərəfsiz olma mən,0
göz düş bu maskala bur çənə çənə isə xatirə dala mən,1
gecə saat di xoşbəxt adam yatma bədbəxt dalma başla saat başla indi mən,0
bir maska qadağa götürül amma bu sənə heç bir aidiyyət yox mən,1
bəlkə elə biz öldür oksigen bəlkə doğulma heç ölmə bəlkə mən elə ölmüş sən heç bu oxu bəlkə sən ölü mən sən ayıltma çalış bil yox bil ən pis də od ki bil mən,0
hə kəs tərəf bildir bir dünya mən də bir tərəf var bir ömür də belə olacaq dini irqi milliyyət asılı olmaya dünya ən saf varlıq uşaq tərəf mən müharibə uşaq,2
həyasızlıq zəif insan güclü görünmə təqlidi er,1
boş şəhər dolu yağ bu gecə o şəkli bax bir künc sıx qadın hə ildırım diksin hə səs dik atıl lakin on əzab ver bu balaca boş otaq silkələnmə deyil o soyuq məzar kimsəsiz yağış alt qalma idi mən,0
gecə yarı qədər sən düşün sonra on beş dəqiqə qal kimi də bu dəfə dəqiq mən,1
bu gecə saat də sən düşünmə yox heç olma bir yarım saat düşün sonra daha mən,1
bu gündə azərbaycan günlük bayram tətil başla guya bütün il işlə günlük indi öz gələcək mən,1
dünya ən gözəl cümləsi deyim may işğal il öt,2
məktəb ol də xarab aç bağlama mən,2
ye üç şəkil çək telefon və ya fotoaparat lazım mən isə vaxt nə şəkil çək telefon nə də şəkli çək fotoaparat yox idi lakin vaxt biz heç kimi göz soxma istəmə saf hiss var idi gecə xeyirli olsun mən,1
səfa gün yenə arxa ağızla gələn danış arxa ağızla olsun mən,1
ay uçan quşla bir daha dönmə yeri cənnət bal əşrəf,0
bu dünya mən boy quş öz qəfəs tanıq ram Rövşən,1
elə bil əri mən sev deyə müraciət et falçı ailə məsləhət ilə yaxşı iş maşın ev olan adam ər bir xanım əlbəttə az ver ilə yaranma sevgi az həll falçı günü mən,1
istəməz ki sən ucqar dağ kəndi sakin uzaq liv səhra gör alqışla yox düz de sən elə görmə yaxşı,1
həmin video xanım üz açıq şəkil yayılma video öz də ayıb,1
əllə dəy nə vaxt sanki dünya mən inan dar gəlir boşluq doldur,0
bax mən gör sən,1
bir dəfə də ol eyni şey hiss adam mütləq bir anlaq mən,1
dostu qonşu yoldaş bir tək sən qala öncə öz xoşbəxt et sonrası sonralar mən,0
ən yaxşı olan deyil ən yaxşı hiss et seç mən,1
təkrar sev təkrar başla təkrar yaxşı ol təkrar xoşbəxt ol amma təkrar qayıtma mən,1
yalançı sevgi sən mən həyat sən mən dünya sən sev doğru sevgi blok atma blok çıxarma blok atma blok çıxarma mən,0
Dünya düzdür,1
nəfəs,1
yox sən aldatma sən xəyal aldat mən,0
gitara öz üç darıx əlvida,0
açıq hava maska qadağa qədər uzun çək ki kimi maskasız görən elə bil lüt maska çək yuxarı camaat ana bacı bax gül qızın da gör də maska dodaq sal gəz bala maskasız şəkil at da bir dənə mən,0
biz bir həyat gir bilmə çıxma da bacarma insan əslində mən,0
mən bu dünya anla amma sən anlaq mən,0
yoxsa günü düz danış aprel zarafatla yalan danış da hə mən,0
ölkə gündəm eşşək say statistika açıqlan koronovirus yoluxma sak xanım de ki maskala içində nan qurdla var mən hə,2
il sonra təsadüfən hansı palto cib maska çıxacaq bax gülümsə uşaq baş salam çalış ki vaxt belə parçala ağ tax uşaq da mat heç anlama gözlə əl içindən döy bax mən,2
maska taxma ən yaxşı tərəf taxma mən,1
insan tərəf torba bağlan kimsəsiz düzənlik atıl it kimi hiss edi öz biri gəl çıxar artıq bu torba mən mən,0
qəşəng sən milçək əl bir sürt qədər sev mən,2
sabah mütləq deyə sabah tükət mən,0
dünən yağış yuyan bu şəhər bu gün gün quru,0
pislik bitir bilmə amma yaxşılıq çoxaltma ol mən,2
siz nakam sevgi çatdır,2
bu gün il sonra qarşı çıx küçə tin üz maska ol belə sən milyon ara tanıq mən nə də olma biz birlikdə olan da əsl üz görməmiş deyə mən,1
insan qərar ver aşiq olmaz bir baxar ki ol nə ol gic baş xarab axma dəli mən tezliklə,2
